id,user_id,user_gender,user_age,article_id,category_id,avg_expending,weekday_id,hour_id
46188,84,2,38,20,4,278.0,3,20
46189,66,1,58,7,3,5.0,2,21
46190,16,2,40,8,3,235.0,3,5
46191,172,1,59,4,2,82.0,6,2
46192,24,1,52,8,3,79.0,2,20
46193,112,1,28,7,3,286.0,5,22
46194,67,2,40,20,4,30.0,5,3
46195,194,1,23,8,3,109.0,1,2
46196,16,2,40,6,2,200.0,3,20
46197,82,2,54,2,1,33.0,7,9
46198,24,1,52,20,4,386.0,2,10
46199,72,1,53,3,1,191.0,1,0
46200,197,1,32,7,3,174.0,2,15
46201,69,1,36,9,3,379.0,4,13
46202,5,2,58,14,2,164.0,1,15
46203,7,2,36,3,1,133.0,7,23
46204,62,2,41,3,1,214.0,2,2
46205,130,1,38,3,1,155.0,6,4
46206,153,1,22,8,3,154.0,4,7
46207,7,2,36,10,4,56.0,6,15
46208,161,1,38,20,4,395.0,4,20
46209,14,1,42,9,3,353.0,2,23
46210,98,1,25,2,1,341.0,1,10
46211,182,1,22,1,1,361.0,6,17
46212,188,2,42,10,4,198.0,5,17
46213,1,2,39,1,1,65.0,3,24
46214,152,2,24,3,1,307.0,4,14
46215,108,2,45,6,2,258.0,2,15
46216,152,2,24,5,2,293.0,4,19
46217,190,2,25,2,1,387.0,4,23
46218,14,1,42,18,2,16.0,6,13
46219,62,2,41,7,3,383.0,2,12
46220,5,2,58,9,3,264.0,7,15
46221,48,1,60,4,2,377.0,1,13
46222,129,2,59,9,3,346.0,6,21
46223,59,1,32,16,4,397.0,3,17
46224,29,1,37,19,3,200.0,5,7
46225,191,1,45,3,1,85.0,2,12
46226,155,2,22,19,3,318.0,6,23
46227,136,1,23,18,2,183.0,3,5
46228,89,1,45,12,4,383.0,2,9
46229,33,2,27,9,3,286.0,4,16
46230,170,1,24,8,3,226.0,7,23
46231,197,1,32,14,2,120.0,7,23
46232,47,2,55,5,2,283.0,6,0
46233,166,2,46,7,3,245.0,1,22
46234,26,2,39,7,3,107.0,2,12
46235,127,1,38,12,4,363.0,2,4
46236,98,1,25,8,3,284.0,2,19
46237,75,2,60,4,2,25.0,6,19
46238,97,1,53,18,2,20.0,3,1
46239,111,2,43,16,4,207.0,1,6
46240,64,2,28,18,2,320.0,3,4
46241,81,1,55,3,1,75.0,4,4
46242,126,2,20,18,2,341.0,6,23
46243,186,1,52,7,3,366.0,7,20
46244,99,2,44,3,1,36.0,4,21
46245,167,2,51,17,1,150.0,2,17
46246,13,2,50,6,2,283.0,2,5
46247,78,2,49,16,4,274.0,7,1
46248,29,1,37,14,2,348.0,6,1
46249,145,1,53,16,4,54.0,6,23
46250,22,2,32,15,3,266.0,6,14
46251,161,1,38,20,4,30.0,7,3
46252,117,1,34,11,4,322.0,6,23
46253,52,2,29,13,1,45.0,7,14
46254,95,1,42,15,3,240.0,5,14
46255,161,1,38,2,1,333.0,3,24
46256,130,1,38,5,2,314.0,2,16
46257,3,2,27,17,1,92.0,1,6
46258,181,1,36,3,1,250.0,5,22
46259,67,2,40,20,4,180.0,7,9
46260,140,1,23,1,1,254.0,1,5
46261,53,2,20,15,3,360.0,3,1
46262,81,1,55,9,3,174.0,3,10
46263,190,2,25,1,1,274.0,2,8
46264,35,1,47,19,3,239.0,4,14
46265,182,1,22,20,4,271.0,3,4
46266,103,1,48,17,1,98.0,7,7
46267,60,1,49,6,2,26.0,1,7
46268,105,2,48,5,2,364.0,3,4
46269,184,2,26,3,1,244.0,5,22
46270,107,2,53,3,1,326.0,4,2
46271,91,1,45,3,1,5.0,3,3
46272,128,2,38,18,2,113.0,2,8
46273,171,2,20,16,4,378.0,2,6
46274,74,1,46,5,2,337.0,5,2
46275,31,1,24,16,4,384.0,5,10
46276,140,1,23,16,4,172.0,7,11
46277,120,1,23,14,2,249.0,7,12
46278,26,2,39,3,1,111.0,4,13
46279,133,1,28,8,3,331.0,4,8
46280,151,1,43,3,1,249.0,3,15
46281,13,2,50,16,4,117.0,2,0
46282,101,2,46,14,2,77.0,2,13
46283,174,1,40,6,2,123.0,6,24
46284,171,2,20,19,3,31.0,4,13
46285,24,1,52,9,3,13.0,4,18
46286,191,1,45,18,2,55.0,6,7
46287,9,2,60,11,4,116.0,1,9
46288,7,2,36,15,3,164.0,5,16
46289,59,1,32,17,1,20.0,6,20
46290,154,1,29,17,1,97.0,2,21
46291,105,2,48,10,4,202.0,2,21
46292,29,1,37,18,2,46.0,6,12
46293,75,2,60,4,2,213.0,5,2
46294,72,1,53,12,4,287.0,3,12
46295,170,1,24,12,4,357.0,6,19
46296,183,2,29,4,2,381.0,5,11
46297,151,1,43,1,1,126.0,5,16
46298,145,1,53,7,3,97.0,6,4
46299,85,1,51,14,2,130.0,3,1
46300,132,1,49,17,1,380.0,7,20
46301,186,1,52,10,4,63.0,7,24
46302,12,1,30,13,1,372.0,3,6
46303,138,2,32,12,4,16.0,7,13
46304,5,2,58,4,2,49.0,2,18
46305,81,1,55,5,2,116.0,3,3
46306,27,1,52,7,3,267.0,7,12
46307,108,2,45,7,3,218.0,4,8
46308,146,1,55,7,3,341.0,6,18
46309,100,2,60,20,4,243.0,5,19
46310,10,2,49,2,1,324.0,5,20
46311,49,1,42,16,4,52.0,3,18
46312,56,2,44,14,2,273.0,6,12
46313,83,1,45,16,4,86.0,1,14
46314,156,2,56,10,4,73.0,7,9
46315,27,1,52,14,2,239.0,6,21
46316,181,1,36,6,2,204.0,1,20
46317,55,2,57,16,4,206.0,2,19
46318,176,2,35,6,2,298.0,5,23
46319,23,2,31,15,3,277.0,4,24
46320,187,1,55,5,2,71.0,4,23
46321,48,1,60,17,1,286.0,1,4
46322,149,2,33,6,2,245.0,6,16
46323,169,2,44,2,1,284.0,6,24
46324,62,2,41,9,3,236.0,1,16
46325,92,1,39,10,4,328.0,2,3
46326,50,2,23,1,1,353.0,1,12
46327,153,1,22,5,2,103.0,2,5
46328,121,2,60,12,4,168.0,6,15
46329,106,2,56,6,2,250.0,4,23
46330,66,1,58,11,4,34.0,7,17
46331,166,2,46,2,1,301.0,2,12
46332,4,2,46,5,2,234.0,1,3
46333,52,2,29,5,2,117.0,7,14
46334,155,2,22,9,3,254.0,1,3
46335,29,1,37,20,4,392.0,7,10
46336,162,2,20,10,4,374.0,4,11
46337,147,1,29,3,1,31.0,4,19
46338,147,1,29,8,3,193.0,1,5
46339,78,2,49,17,1,307.0,6,5
46340,129,2,59,20,4,253.0,1,8
46341,157,1,38,17,1,227.0,1,23
46342,168,2,58,17,1,50.0,1,22
46343,140,1,23,1,1,143.0,5,17
46344,87,2,34,7,3,368.0,1,5
46345,170,1,24,8,3,352.0,7,1
46346,181,1,36,16,4,352.0,5,1
46347,130,1,38,13,1,303.0,1,14
46348,66,1,58,19,3,152.0,5,3
46349,160,1,32,8,3,182.0,4,23
46350,162,2,20,3,1,260.0,3,3
46351,83,1,45,16,4,366.0,2,10
46352,22,2,32,12,4,138.0,3,1
46353,135,1,45,16,4,379.0,5,23
46354,59,1,32,7,3,257.0,5,23
46355,87,2,34,6,2,130.0,2,20
46356,61,1,27,18,2,279.0,4,24
46357,65,2,37,6,2,311.0,5,2
46358,40,2,21,7,3,21.0,3,17
46359,120,1,23,3,1,137.0,3,22
46360,24,1,52,2,1,21.0,1,2
46361,74,1,46,3,1,276.0,7,15
46362,77,2,37,15,3,30.0,3,13
46363,177,2,20,6,2,23.0,3,14
46364,77,2,37,16,4,319.0,5,7
46365,84,2,38,20,4,154.0,2,23
46366,198,2,55,14,2,221.0,3,9
46367,101,2,46,8,3,244.0,3,7
46368,52,2,29,19,3,241.0,7,18
46369,165,1,33,20,4,197.0,6,21
46370,31,1,24,15,3,153.0,7,18
46371,144,1,41,8,3,79.0,2,9
46372,102,2,36,7,3,290.0,2,22
46373,156,2,56,11,4,203.0,7,4
46374,18,2,56,9,3,279.0,6,5
46375,50,2,23,10,4,391.0,2,20
46376,148,1,37,5,2,301.0,2,16
46377,27,1,52,8,3,123.0,4,20
46378,44,1,53,1,1,243.0,1,9
46379,143,1,46,14,2,210.0,3,23
46380,112,1,28,15,3,273.0,7,12
46381,8,2,38,6,2,94.0,2,22
46382,59,1,32,8,3,68.0,6,17
46383,114,2,23,15,3,104.0,5,11
46384,193,1,54,1,1,231.0,3,18
46385,168,2,58,1,1,35.0,3,0
46386,34,2,32,5,2,360.0,4,15
46387,46,1,24,19,3,114.0,1,16
46388,96,2,23,16,4,225.0,5,10
46389,4,2,46,5,2,357.0,6,22
46390,94,2,47,2,1,283.0,3,8
46391,80,1,30,16,4,32.0,5,17
46392,16,2,40,16,4,212.0,3,17
46393,3,2,27,20,4,264.0,4,13
46394,32,2,51,2,1,66.0,6,22
46395,73,1,41,8,3,92.0,7,23
46396,5,2,58,11,4,362.0,2,18
46397,174,1,40,4,2,351.0,3,6
46398,58,2,55,15,3,254.0,1,12
46399,16,2,40,19,3,313.0,3,11
46400,98,1,25,17,1,367.0,3,24
46401,196,2,27,2,1,297.0,7,19
46402,101,2,46,19,3,129.0,5,17
46403,195,2,58,3,1,113.0,4,1
46404,152,2,24,19,3,46.0,7,17
46405,15,2,22,15,3,110.0,2,22
46406,149,2,33,7,3,308.0,7,17
46407,198,2,55,5,2,326.0,2,3
46408,189,1,56,11,4,377.0,1,12
46409,114,2,23,12,4,116.0,5,22
46410,153,1,22,6,2,258.0,3,21
46411,142,2,24,5,2,31.0,2,21
46412,94,2,47,9,3,294.0,5,5
46413,172,1,59,10,4,388.0,3,4
46414,75,2,60,4,2,28.0,3,13
46415,42,1,47,14,2,127.0,3,13
46416,10,2,49,8,3,264.0,7,6
46417,58,2,55,4,2,165.0,6,15
46418,32,2,51,9,3,45.0,2,2
46419,71,2,43,11,4,215.0,1,5
46420,122,2,56,17,1,165.0,1,18
46421,98,1,25,4,2,260.0,7,0
46422,73,1,41,15,3,81.0,1,22
46423,133,1,28,18,2,289.0,6,7
46424,170,1,24,5,2,311.0,4,1
46425,18,2,56,8,3,193.0,1,14
46426,121,2,60,11,4,228.0,6,10
46427,32,2,51,9,3,384.0,7,9
46428,196,2,27,6,2,48.0,1,20
46429,122,2,56,7,3,180.0,5,18
46430,55,2,57,6,2,118.0,3,2
46431,113,2,57,12,4,119.0,4,14
46432,150,1,24,6,2,260.0,3,16
46433,141,2,23,12,4,150.0,7,23
46434,167,2,51,18,2,271.0,7,2
46435,136,1,23,2,1,342.0,6,11
46436,186,1,52,13,1,282.0,6,5
46437,109,2,52,14,2,372.0,7,20
46438,1,2,39,6,2,141.0,7,13
46439,13,2,50,13,1,136.0,3,14
46440,187,1,55,19,3,212.0,5,0
46441,158,1,50,18,2,327.0,4,5
46442,75,2,60,14,2,40.0,2,11
46443,109,2,52,8,3,205.0,3,12
46444,173,2,27,7,3,365.0,2,2
46445,88,2,33,11,4,358.0,2,3
46446,156,2,56,4,2,372.0,1,24
46447,29,1,37,3,1,296.0,5,15
46448,126,2,20,10,4,115.0,4,19
46449,18,2,56,10,4,121.0,3,0
46450,113,2,57,17,1,241.0,5,14
46451,51,2,53,15,3,72.0,6,1
46452,136,1,23,6,2,36.0,5,10
46453,189,1,56,6,2,257.0,4,11
46454,143,1,46,11,4,186.0,7,23
46455,16,2,40,6,2,349.0,4,10
46456,15,2,22,2,1,40.0,6,17
46457,49,1,42,17,1,290.0,7,16
46458,193,1,54,8,3,109.0,7,23
46459,161,1,38,5,2,47.0,2,13
46460,121,2,60,12,4,110.0,1,5
46461,97,1,53,15,3,359.0,3,8
46462,139,2,57,1,1,259.0,5,24
46463,5,2,58,8,3,143.0,7,7
46464,99,2,44,17,1,75.0,1,16
46465,114,2,23,4,2,314.0,7,10
46466,132,1,49,13,1,204.0,6,6
46467,81,1,55,2,1,389.0,4,7
46468,34,2,32,12,4,244.0,7,6
46469,120,1,23,13,1,166.0,5,0
46470,124,2,51,1,1,352.0,3,17
46471,3,2,27,11,4,293.0,3,10
46472,0,1,59,10,4,47.0,2,10
46473,56,2,44,10,4,283.0,4,20
46474,110,2,30,13,1,15.0,3,8
46475,174,1,40,16,4,101.0,3,16
46476,12,1,30,5,2,171.0,5,10
46477,151,1,43,13,1,300.0,1,4
46478,90,2,53,4,2,314.0,4,11
46479,75,2,60,16,4,324.0,7,13
46480,185,2,55,18,2,233.0,7,10
46481,113,2,57,6,2,27.0,2,8
46482,114,2,23,1,1,298.0,2,18
46483,174,1,40,12,4,255.0,6,4
46484,154,1,29,4,2,30.0,7,6
46485,66,1,58,3,1,154.0,6,24
46486,30,2,36,7,3,26.0,3,22
46487,185,2,55,19,3,338.0,5,24
46488,180,2,45,10,4,47.0,7,13
46489,107,2,53,18,2,200.0,4,15
46490,125,2,54,16,4,257.0,4,17
46491,7,2,36,14,2,272.0,6,8
46492,85,1,51,1,1,144.0,3,19
46493,19,2,20,4,2,9.0,5,19
46494,20,2,28,15,3,295.0,7,5
46495,145,1,53,12,4,202.0,2,13
46496,195,2,58,7,3,54.0,5,15
46497,90,2,53,11,4,8.0,2,16
46498,182,1,22,20,4,90.0,5,17
46499,73,1,41,18,2,176.0,1,6
46500,122,2,56,5,2,179.0,1,2
46501,31,1,24,4,2,374.0,5,6
46502,166,2,46,4,2,216.0,2,15
46503,197,1,32,2,1,179.0,2,8
46504,175,1,48,3,1,248.0,7,5
46505,85,1,51,13,1,13.0,4,0
46506,74,1,46,9,3,168.0,6,24
46507,150,1,24,14,2,257.0,3,2
46508,117,1,34,5,2,105.0,3,23
46509,66,1,58,17,1,68.0,4,20
46510,55,2,57,13,1,255.0,4,5
46511,103,1,48,4,2,353.0,2,0
46512,167,2,51,8,3,53.0,1,14
46513,165,1,33,11,4,394.0,2,22
46514,134,2,23,12,4,227.0,1,3
46515,160,1,32,9,3,321.0,1,4
46516,113,2,57,20,4,237.0,1,21
46517,17,1,33,13,1,156.0,2,16
46518,30,2,36,12,4,248.0,1,24
46519,156,2,56,16,4,261.0,4,4
46520,164,1,59,4,2,30.0,6,20
46521,103,1,48,4,2,310.0,4,13
46522,87,2,34,12,4,125.0,3,5
46523,26,2,39,14,2,48.0,3,5
46524,176,2,35,19,3,81.0,3,4
46525,86,1,32,8,3,242.0,2,10
46526,25,1,36,19,3,13.0,7,24
46527,65,2,37,7,3,268.0,5,24
46528,76,1,38,11,4,395.0,2,10
46529,155,2,22,14,2,85.0,6,13
46530,138,2,32,9,3,292.0,3,12
46531,113,2,57,4,2,347.0,3,20
46532,92,1,39,17,1,333.0,5,9
46533,150,1,24,5,2,255.0,5,16
46534,23,2,31,1,1,135.0,2,12
46535,87,2,34,12,4,247.0,1,6
46536,44,1,53,16,4,260.0,1,8
46537,152,2,24,11,4,379.0,7,11
46538,156,2,56,19,3,51.0,7,12
46539,183,2,29,20,4,76.0,7,2
46540,165,1,33,18,2,25.0,4,4
46541,41,1,48,19,3,384.0,3,13
46542,28,2,24,4,2,24.0,1,5
46543,119,1,55,3,1,383.0,3,21
46544,79,2,35,1,1,162.0,1,12
46545,152,2,24,20,4,297.0,1,24
46546,129,2,59,8,3,195.0,3,12
46547,36,1,54,8,3,203.0,3,3
46548,194,1,23,16,4,177.0,2,21
46549,119,1,55,10,4,175.0,5,3
46550,113,2,57,18,2,274.0,3,14
46551,73,1,41,13,1,6.0,4,0
46552,118,1,40,6,2,248.0,2,5
46553,153,1,22,5,2,176.0,7,14
46554,32,2,51,3,1,189.0,5,11
46555,124,2,51,5,2,328.0,5,0
46556,59,1,32,14,2,292.0,1,11
46557,89,1,45,15,3,231.0,3,23
46558,190,2,25,14,2,7.0,3,22
46559,1,2,39,19,3,250.0,2,9
46560,26,2,39,1,1,132.0,7,9
46561,114,2,23,1,1,333.0,6,7
46562,89,1,45,7,3,216.0,5,9
46563,193,1,54,17,1,113.0,5,2
46564,188,2,42,15,3,151.0,7,22
46565,118,1,40,16,4,349.0,1,12
46566,37,2,27,15,3,348.0,1,21
46567,164,1,59,10,4,351.0,1,21
46568,106,2,56,7,3,238.0,4,8
46569,125,2,54,17,1,116.0,4,0
46570,57,1,42,12,4,336.0,3,20
46571,153,1,22,5,2,354.0,5,11
46572,90,2,53,5,2,325.0,7,21
46573,95,1,42,4,2,373.0,4,4
46574,9,2,60,6,2,207.0,3,4
46575,42,1,47,15,3,231.0,1,20
46576,87,2,34,1,1,309.0,3,4
46577,159,1,58,18,2,105.0,5,13
46578,51,2,53,2,1,251.0,7,17
46579,138,2,32,12,4,13.0,2,6
46580,154,1,29,9,3,32.0,7,12
46581,8,2,38,18,2,96.0,5,15
46582,43,1,30,5,2,146.0,3,10
46583,0,1,59,1,1,8.0,7,17
46584,73,1,41,1,1,354.0,3,16
46585,97,1,53,15,3,195.0,4,13
46586,164,1,59,16,4,232.0,6,18
46587,138,2,32,12,4,137.0,4,13
46588,162,2,20,5,2,240.0,2,13
46589,98,1,25,6,2,332.0,6,3
46590,131,2,45,12,4,38.0,3,6
46591,135,1,45,14,2,296.0,7,11
46592,22,2,32,3,1,128.0,4,17
46593,148,1,37,3,1,202.0,6,20
46594,98,1,25,6,2,212.0,6,22
46595,199,2,50,20,4,387.0,7,4
46596,157,1,38,11,4,337.0,5,2
46597,139,2,57,14,2,131.0,3,17
46598,20,2,28,14,2,52.0,3,18
46599,159,1,58,13,1,337.0,1,15
46600,110,2,30,1,1,264.0,7,11
46601,144,1,41,12,4,130.0,6,19
46602,84,2,38,15,3,134.0,2,5
46603,69,1,36,16,4,135.0,5,23
46604,94,2,47,17,1,14.0,2,10
46605,23,2,31,18,2,318.0,4,5
46606,39,2,28,19,3,203.0,3,24
46607,95,1,42,11,4,306.0,2,19
46608,80,1,30,5,2,154.0,3,0
46609,138,2,32,16,4,358.0,7,20
46610,6,2,50,3,1,309.0,6,0
46611,2,2,38,5,2,232.0,5,9
46612,126,2,20,14,2,369.0,4,6
46613,60,1,49,14,2,207.0,3,2
46614,106,2,56,14,2,366.0,1,10
46615,141,2,23,1,1,205.0,1,13
46616,129,2,59,5,2,117.0,4,12
46617,167,2,51,3,1,65.0,7,14
46618,110,2,30,4,2,89.0,3,9
46619,22,2,32,8,3,156.0,6,18
46620,127,1,38,14,2,36.0,6,16
46621,27,1,52,11,4,369.0,1,8
46622,186,1,52,9,3,247.0,3,17
46623,169,2,44,14,2,70.0,5,24
46624,51,2,53,12,4,160.0,4,3
46625,90,2,53,18,2,209.0,5,10
46626,7,2,36,11,4,125.0,3,6
46627,163,2,28,8,3,399.0,6,13
46628,92,1,39,16,4,276.0,3,10
46629,40,2,21,10,4,303.0,7,16
46630,23,2,31,9,3,119.0,3,22
46631,28,2,24,16,4,263.0,1,20
46632,168,2,58,5,2,200.0,7,10
46633,171,2,20,12,4,357.0,3,19
46634,194,1,23,15,3,336.0,6,20
46635,130,1,38,19,3,7.0,4,2
46636,98,1,25,2,1,226.0,1,11
46637,126,2,20,9,3,28.0,7,4
46638,81,1,55,18,2,24.0,7,17
46639,150,1,24,12,4,375.0,2,17
46640,103,1,48,13,1,80.0,1,16
46641,99,2,44,11,4,113.0,4,18
46642,174,1,40,18,2,331.0,5,8
46643,95,1,42,18,2,161.0,7,13
46644,25,1,36,1,1,41.0,2,2
46645,35,1,47,1,1,372.0,2,20
46646,73,1,41,14,2,346.0,3,0
46647,94,2,47,17,1,366.0,4,23
46648,88,2,33,3,1,317.0,1,17
46649,58,2,55,18,2,179.0,7,9
46650,45,1,32,7,3,260.0,7,7
46651,108,2,45,4,2,52.0,5,23
46652,11,1,58,12,4,307.0,5,13
46653,45,1,32,11,4,15.0,1,17
46654,139,2,57,17,1,260.0,7,8
46655,11,1,58,2,1,56.0,3,7
46656,145,1,53,15,3,244.0,6,22
46657,194,1,23,20,4,170.0,7,18
46658,159,1,58,1,1,208.0,7,5
46659,22,2,32,11,4,170.0,5,7
46660,178,1,51,6,2,198.0,5,20
46661,9,2,60,19,3,267.0,4,17
46662,84,2,38,1,1,200.0,5,2
46663,109,2,52,1,1,372.0,1,1
46664,5,2,58,8,3,10.0,7,17
46665,157,1,38,4,2,294.0,7,3
46666,16,2,40,7,3,74.0,7,5
46667,167,2,51,12,4,184.0,4,5
46668,55,2,57,2,1,166.0,1,17
46669,121,2,60,14,2,202.0,5,19
46670,169,2,44,10,4,164.0,5,5
46671,76,1,38,3,1,41.0,3,22
46672,121,2,60,4,2,82.0,7,11
46673,179,1,34,17,1,64.0,4,6
46674,114,2,23,18,2,153.0,2,5
46675,128,2,38,2,1,155.0,4,21
46676,37,2,27,5,2,368.0,4,15
46677,188,2,42,15,3,351.0,2,17
46678,135,1,45,18,2,104.0,2,12
46679,188,2,42,8,3,325.0,7,0
46680,47,2,55,4,2,78.0,4,21
46681,136,1,23,8,3,364.0,1,20
46682,190,2,25,8,3,23.0,6,19
46683,149,2,33,9,3,94.0,3,10
46684,155,2,22,13,1,362.0,3,12
46685,124,2,51,3,1,21.0,7,20
46686,128,2,38,2,1,14.0,3,14
46687,27,1,52,10,4,72.0,6,14
46688,163,2,28,8,3,208.0,3,9
46689,57,1,42,11,4,104.0,7,11
46690,130,1,38,8,3,387.0,6,10
46691,182,1,22,4,2,394.0,2,16
46692,6,2,50,10,4,172.0,4,15
46693,163,2,28,12,4,90.0,6,0
46694,159,1,58,20,4,310.0,2,10
46695,112,1,28,5,2,215.0,4,4
46696,34,2,32,13,1,88.0,3,17
46697,95,1,42,20,4,80.0,5,21
46698,178,1,51,8,3,301.0,1,8
46699,194,1,23,17,1,329.0,6,2
46700,138,2,32,15,3,346.0,2,10
46701,92,1,39,8,3,345.0,3,8
46702,35,1,47,11,4,11.0,1,11
46703,162,2,20,7,3,272.0,2,13
46704,17,1,33,16,4,378.0,1,22
46705,157,1,38,7,3,14.0,2,11
46706,62,2,41,10,4,230.0,6,24
46707,32,2,51,13,1,332.0,5,6
46708,154,1,29,14,2,280.0,6,14
46709,18,2,56,12,4,120.0,1,20
46710,66,1,58,16,4,35.0,5,6
46711,139,2,57,3,1,196.0,5,18
46712,43,1,30,17,1,97.0,3,19
46713,7,2,36,13,1,305.0,6,1
46714,185,2,55,14,2,309.0,4,3
46715,25,1,36,3,1,318.0,3,1
46716,91,1,45,8,3,148.0,1,18
46717,8,2,38,4,2,204.0,6,22
46718,27,1,52,13,1,250.0,3,0
46719,69,1,36,6,2,380.0,7,24
46720,177,2,20,3,1,329.0,2,24
46721,157,1,38,16,4,202.0,1,23
46722,123,2,38,9,3,29.0,4,23
46723,107,2,53,18,2,73.0,1,2
46724,193,1,54,12,4,284.0,4,14
46725,148,1,37,13,1,358.0,6,8
46726,52,2,29,12,4,299.0,5,6
46727,48,1,60,17,1,91.0,1,7
46728,84,2,38,4,2,71.0,7,23
46729,142,2,24,2,1,97.0,6,20
46730,86,1,32,8,3,265.0,2,2
46731,96,2,23,16,4,199.0,1,7
46732,78,2,49,19,3,31.0,6,10
46733,130,1,38,11,4,396.0,2,6
46734,176,2,35,14,2,259.0,4,15
46735,120,1,23,10,4,290.0,3,13
46736,83,1,45,18,2,140.0,2,3
46737,158,1,50,20,4,118.0,5,23
46738,139,2,57,2,1,184.0,2,2
46739,5,2,58,12,4,174.0,6,15
46740,27,1,52,8,3,333.0,4,23
46741,166,2,46,7,3,290.0,3,24
46742,165,1,33,15,3,375.0,2,13
46743,16,2,40,4,2,53.0,6,10
46744,95,1,42,12,4,80.0,6,6
46745,79,2,35,17,1,277.0,2,6
46746,174,1,40,9,3,230.0,1,19
46747,89,1,45,16,4,38.0,7,12
46748,94,2,47,17,1,189.0,2,21
46749,193,1,54,16,4,212.0,3,5
46750,198,2,55,12,4,306.0,5,0
46751,197,1,32,10,4,64.0,3,11
46752,73,1,41,7,3,180.0,6,20
46753,0,1,59,10,4,303.0,4,10
46754,134,2,23,11,4,13.0,4,9
46755,40,2,21,7,3,391.0,5,2
46756,31,1,24,2,1,146.0,3,8
46757,181,1,36,3,1,54.0,7,12
46758,80,1,30,20,4,65.0,2,24
46759,108,2,45,17,1,395.0,5,14
46760,180,2,45,13,1,62.0,1,4
46761,53,2,20,4,2,216.0,7,18
46762,32,2,51,2,1,246.0,6,1
46763,36,1,54,8,3,20.0,4,16
46764,66,1,58,1,1,17.0,3,18
46765,156,2,56,10,4,192.0,1,4
46766,84,2,38,3,1,76.0,5,1
46767,53,2,20,7,3,18.0,7,3
46768,81,1,55,7,3,217.0,4,21
46769,46,1,24,11,4,378.0,1,9
46770,155,2,22,20,4,58.0,3,21
46771,113,2,57,13,1,132.0,7,8
46772,180,2,45,17,1,242.0,1,11
46773,191,1,45,9,3,284.0,3,13
46774,155,2,22,15,3,324.0,4,12
46775,86,1,32,12,4,19.0,2,18
46776,150,1,24,6,2,357.0,5,16
46777,25,1,36,8,3,363.0,5,9
46778,172,1,59,17,1,96.0,1,14
46779,75,2,60,3,1,150.0,6,18
46780,66,1,58,12,4,248.0,1,15
46781,167,2,51,7,3,30.0,6,20
46782,57,1,42,8,3,186.0,6,7
46783,40,2,21,1,1,350.0,2,19
46784,89,1,45,4,2,88.0,7,15
46785,54,1,31,20,4,290.0,2,3
46786,133,1,28,13,1,241.0,1,23
46787,173,2,27,18,2,301.0,7,11
46788,131,2,45,18,2,68.0,4,18
46789,88,2,33,9,3,339.0,4,23
46790,51,2,53,4,2,138.0,3,17
46791,195,2,58,8,3,200.0,1,11
46792,28,2,24,5,2,194.0,2,23
46793,38,2,34,18,2,93.0,5,7
46794,193,1,54,18,2,209.0,5,17
46795,20,2,28,8,3,94.0,7,14
46796,144,1,41,7,3,27.0,2,23
46797,189,1,56,11,4,349.0,2,24
46798,159,1,58,5,2,360.0,2,20
46799,102,2,36,7,3,90.0,3,9
46800,180,2,45,19,3,71.0,5,10
46801,175,1,48,18,2,59.0,4,6
46802,92,1,39,9,3,44.0,4,21
46803,159,1,58,15,3,52.0,5,11
46804,162,2,20,17,1,200.0,1,9
46805,181,1,36,18,2,157.0,6,12
46806,32,2,51,9,3,370.0,5,23
46807,152,2,24,7,3,55.0,6,23
46808,34,2,32,8,3,279.0,7,20
46809,19,2,20,15,3,179.0,1,5
46810,26,2,39,20,4,379.0,1,6
46811,14,1,42,10,4,173.0,3,6
46812,146,1,55,7,3,61.0,4,18
46813,94,2,47,14,2,54.0,2,4
46814,56,2,44,19,3,128.0,3,11
46815,75,2,60,3,1,254.0,4,8
46816,49,1,42,1,1,6.0,1,5
46817,156,2,56,11,4,173.0,4,21
46818,65,2,37,9,3,76.0,2,6
46819,182,1,22,14,2,1.0,3,5
46820,194,1,23,19,3,46.0,4,7
46821,83,1,45,17,1,309.0,2,14
46822,96,2,23,5,2,305.0,3,3
46823,33,2,27,9,3,392.0,5,18
46824,161,1,38,3,1,182.0,1,0
46825,96,2,23,19,3,157.0,2,16
46826,44,1,53,20,4,370.0,4,20
46827,62,2,41,8,3,56.0,7,5
46828,3,2,27,1,1,105.0,1,8
46829,26,2,39,16,4,374.0,1,12
46830,64,2,28,14,2,159.0,7,5
46831,14,1,42,19,3,187.0,6,23
46832,126,2,20,14,2,275.0,2,7
46833,63,2,41,11,4,225.0,4,3
46834,32,2,51,2,1,180.0,2,4
46835,167,2,51,20,4,141.0,3,6
46836,103,1,48,18,2,358.0,6,18
46837,98,1,25,5,2,284.0,2,19
46838,173,2,27,15,3,295.0,6,9
46839,80,1,30,9,3,168.0,7,3
46840,179,1,34,9,3,345.0,2,18
46841,93,2,26,9,3,43.0,7,9
46842,28,2,24,14,2,64.0,7,15
46843,153,1,22,5,2,140.0,1,5
46844,66,1,58,10,4,262.0,4,9
46845,182,1,22,9,3,80.0,4,5
46846,198,2,55,6,2,364.0,4,17
46847,81,1,55,18,2,163.0,7,0
46848,48,1,60,2,1,73.0,7,23
46849,68,2,30,14,2,314.0,5,20
46850,173,2,27,2,1,233.0,5,7
46851,133,1,28,9,3,87.0,4,3
